   ,DISCODE,DISNAME,OFFICECODE,OFFICENAME,SHOPADDR,BOSS,CITY,POSTCODE,lat,lng
1074,1001236,山西省潞城市冯小平,1016,山西直营办事处,山西省长治市潞城市府东南路,冯小平,140400,475000,36.33466346,113.2374106
1075,1001239,山西省晋城市宋太平,1016,山西直营办事处,山西省晋城市中原西街575#,宋太平,晋城市,48000,35.48338391,112.8556933
1076,1001240,山西省高平市毛华勤,1016,山西直营办事处,山西省晋城市高平市建设路东方大厦2楼,毛华勤,高平市,46700,35.79655019,112.9358675
1077,1001243,山西省阳城县白长富,1016,山西直营办事处,山西省晋城市阳城县长途汽车站对面（物资家属楼）,白长富,阳城县,48100,35.42654084,112.361527
1078,1003685,（海南办）广东省珠海市香洲区韩丽丽,1017,海南直营办事处,广东省珠海市香洲区明珠北路63号凯威东大科技园,韩丽丽,,,22.27539953,113.5193427
1079,1003696,（海南办）广东省广州市陈小青,1017,海南直营办事处,广东省广州市白云区黄石西路222号欧亚达三楼,陈小青,,,23.21233658,113.2572402
1080,1003690,海南省海口市灵山镇张云燕,1017,海南直营办事处,海南省海口市美兰区灵山镇灵中路52-54-56号,张云燕,,,19.97090917,110.4475207
1081,1003776,海南省乐东县利国镇朱秋根,1017,海南直营办事处,海南省乐东县利国镇原糖厂左500米,朱秋根,,,18.47793857,108.9033378
1082,1003325,（海南办）广东省雷州市白沙镇符自明,1017,海南直营办事处,广东省雷州市雷南大道白沙2中门口,符自明,,,20.90632769,110.0666401
1083,1003292,（海南办）广东省遂溪县遂城镇符桂珠,1017,海南直营办事处,广东省湛江市遂溪县325国道中诚建材市场2楼,符桂珠,,,21.32545133,110.3718588
1084,1003731,（海南办）广东省阳西县黄文敖,1017,海南直营办事处,广东省阳西县22区迎宾北路10号金湖湾A17-20号,黄文敖,,,21.7206096,111.6005092
1085,1003695,（海南办）广东省佛山市轩航居家具有限公司,1017,海南直营办事处,广东省佛山市三水区西南街道广海大道东8号,梁浩机,,,23.17759066,112.8832968
1086,1003468,海南省白沙县秦尊云,1017,海南直营办事处,海南省白沙县环城路水岸新世纪,秦尊云,,,19.21605614,109.3585856
1087,1003485,（海南办）广东省珠海市三灶镇黄金宝,1017,海南直营办事处,广东省珠海市三灶镇泰锋电器三楼,黄金宝,,,22.05335107,113.3552073
1088,1003490,海南省五指山市陈建华,1017,海南直营办事处,海南省五指山市双大和园9号楼,陈建华,,,18.77269448,109.5364658
1089,1003563,海南省乐东县邹明东,1017,海南直营办事处,海南省乐东县乐祥西路全友家居,邹明东,,,18.65861356,109.062698
1090,1003603,（海南办）广东省佛山市乐从镇黄永祥,1017,海南直营办事处,广东省佛山市乐从镇佛山大道中189号B座四楼B4－201abcd号,黄永祥,,,23.01045818,113.1088522
1091,1003609,（海南办）广东省茂名市李强,1017,海南直营办事处,广东省茂名市油城十路新长湖窿村,李强,,,21.66822572,110.9312453
1092,1002632,（海南办）海南省儋州市吕建兵,1017,海南直营办事处,海南省儋州市那大镇中兴大道国税大厦对面,吕建兵,,,19.52127454,109.5529634
1093,1002770,（海南办）广东省云浮市余庆标,1017,海南直营办事处,广东省云浮市云城区金山小区金山市场二楼,余庆标,,,22.9354671,112.0356477
1094,1001976,海南省保亭县李华新,1017,海南直营办事处,海南省海口市保亭县新大新家私城,李华新,保亭县,572300,18.64121713,109.7050224
1095,1002781,（海南办）广东省梅州市大埔县彭金斌,1017,海南直营办事处,广东省梅州市大埔县大埔大道中心花苑二楼,彭金斌,,,24.35219294,116.6923585
1096,1001864,（海南办）广东省韶关市刘楚江,1017,海南直营办事处,广东省韶关市武江区新华南路志兴楼二三楼,刘楚江,440200,512000,24.79380378,113.5940237
1097,1002499,（海南办）广东省仁化县唐全富,1017,海南直营办事处,广东省韶关市仁化县仁桥铂路全友家居,唐全富,,,25.14846565,113.7854737
1098,1000112,（海南办）广东省兴宁市曾海花,1017,海南直营办事处,广东省兴宁市曙光路全友家私,曾海花,兴宁市,514500,24.13442701,115.7492624
1099,1002908,（海南办）广东省湛江市霞山区王平辉,1017,海南直营办事处,广东省湛江市霞山区椹川大道中屋山家具城内仓库区,王平辉,,,21.23362251,110.3865448
1100,1000237,海南省万宁市李德文,1017,海南直营办事处,海南省万宁市万州大道拖拉机站铺面全友家私专卖,李德文,万宁市,571500,18.83988591,110.2925049
1101,1000238,海南省文昌市吕洪奎,1017,海南直营办事处,海南省文昌市新风路28号全友家私专卖,吕洪奎,文昌市,517300,19.63631738,110.7513425
1102,1000239,海南省昌江黎族自治县陈斌,1017,海南直营办事处,海南省昌江黎族自治县第三市场二楼全友专卖店,陈斌,昌江黎族自治县,545006,19.2224829,109.0112997
1103,1000240,海南省琼海市黎春晓,1017,海南直营办事处,海南省琼海市富海路先锋城大门右侧烈发家具城,黎春晓,琼海市,571400,19.26289417,110.4862277
1104,1000242,海南省东方市曹银贵,1017,海南直营办事处,海南省海口市东方市东方大道全友家私,曹银贵,东方市,572600,19.1129264,108.6767218
1105,1000243,海南省澄迈县刘强,1017,海南直营办事处,海南省澄迈县文化北路国防宾馆斜对面,刘强,澄迈县,571900,19.74315902,110.0143285
1106,1000244,海南省陵水黎族自治县林朝文,1017,海南直营办事处,海南省陵水县海韵广场负一楼烈发家具城,林朝文,陵水黎族自治县,572400,18.50989852,110.0337399
1107,1000245,海南省定安县邹小兵,1017,海南直营办事处,海南省定安县见龙大道绿天宾馆旁边(大东海宾馆对面),邹小兵,定安县,572300,19.69022215,110.3585722
1108,1000246,海南省三亚市邓小星,1017,海南直营办事处,海南省三亚市回新村富贵家私城,邓小星,三亚市,572000,18.28764997,109.4850647
1109,1000249,（海南办）广东省罗定市向文芬,1017,海南直营办事处,广东省云浮市罗定县国富商业中心3楼,向文芬,罗定市,527200,22.69098399,111.4932421
1110,1000254,（海南办）广东省阳江市黄文敖,1017,海南直营办事处,广东省阳江市阳东县始兴中路绿景北路10号,黄文敖,阳江市,572700,21.86702895,112.0113855
1111,1000967,（海南办）广东省南雄肖灶付,1017,海南直营办事处,广东省南雄市雄州镇青云西路三秀花园二楼江雄家私城,肖灶付,南雄,512400,25.12052559,114.3149481
1112,1000761,（海南办）广东省乳源瑶族自治县刘中福,1017,海南直营办事处,广东省韶关市乳源瑶族自治县全友家私,刘中福,乳源瑶族自治县,512700,24.78048885,113.2913629
1113,1003747,（内蒙办）内蒙古乌拉特中旗海流图镇张秀琴,1018,内蒙古直营办事处,内蒙古巴彦淖尔市乌拉特中旗海流图镇酒厂,张秀琴,,,41.57311616,108.5319291
1114,1003786,（内蒙办）内蒙古鄂尔多斯市鄂托克旗王俊芳,1018,内蒙古直营办事处,内蒙古鄂尔多斯市鄂托克旗国华家具城2楼,王俊芳,,,39.09849768,107.981784
1115,1003810,（内蒙办）内蒙古准格尔旗郝瑞江,1018,内蒙古直营办事处,内蒙古鄂尔多斯市准格尔旗薛家湾镇世纪中学东门金瑞家具城二楼,郝瑞江,,,39.87508684,111.2305781
1116,1003778,（内蒙办）内蒙古鄂托克旗棋盘井镇任志勇,1018,内蒙古直营办事处,内蒙古鄂尔多斯市鄂托克旗棋盘井镇劲通家具城三楼,任志勇,,,39.38579885,107.0211078
1117,1003142,（内蒙办）内蒙古托克托县梁冬冬,1018,内蒙古直营办事处,内蒙古呼和浩特市托克托县金合淀粉厂对面,梁冬冬,,,40.36108398,111.3197002
1118,1002073,（内蒙办）内蒙古伊金霍洛旗任晨光,1018,内蒙古直营办事处,内蒙古鄂尔多斯伊金霍洛旗康巴什新区金宸国际3楼全友家居,任晨光,伊金霍洛旗,17200,39.59233841,109.7927577
1119,1002370,（内蒙办）内蒙古左旗潘敬芳,1018,内蒙古直营办事处,内蒙古阿拉善左旗土尔扈特路,潘敬芳,,,39.5478064,105.0382468
1120,1002655,（内蒙办）内蒙古巴彦淖尔市临河区雷治国,1018,内蒙古直营办事处,内蒙古巴彦淖尔市临河区红美建材家居生活广场3号馆3楼,雷治国,,,40.93201822,107.4418396
1121,1001478,（内蒙办）内蒙古呼和浩特市蓝天医药器械有限公司,1018,内蒙古直营办事处,内蒙古呼和浩特市金锐家居会展中心,曹金栋,呼和浩特市,10000,40.81170743,111.6783488
1122,1001479,（内蒙办）内蒙古土默特左旗张强,1018,内蒙古直营办事处,内蒙古呼和浩特市土默特左旗供销大楼全友家私,张强,土默特左旗,10100,40.84146051,111.698385
1123,1001481,（内蒙办）内蒙古包头市青山区尹秀芳,1018,内蒙古直营办事处,内蒙古包头市九原区马池沃土壕宅,尹秀芳,150200,14030,40.62720228,109.9491975
1124,1001482,（内蒙办）内蒙古固阳县赵庆春,1018,内蒙古直营办事处,内蒙古包头市固阳县固查路交通队西50米路南,赵庆春,固阳县,10000,41.10472541,110.1675921
1125,1001483,（内蒙办）内蒙古土默特右旗樊胜利,1018,内蒙古直营办事处,内蒙古包头市土默特右旗党校对面私,樊胜利,土默特右旗,14100,40.52799576,110.6932579
1126,1001488,（内蒙办）内蒙古五原县李国良,1018,内蒙古直营办事处,内蒙古巴彦淖尔市五原县五州商场4楼,李国良,五原县,15100,41.04542666,108.0722841
1127,1001489,（内蒙办）内蒙古乌拉特前旗李忠,1018,内蒙古直营办事处,内蒙古巴彦淖尔市乌拉特前旗东风大街全友家居家私城三楼西厅,李忠,乌拉特前旗,14400,40.72902645,108.6585223
1128,1001494,（内蒙办）内蒙古乌审旗王雪,1018,内蒙古直营办事处,内蒙古鄂尔多斯市乌审旗五马路全友家私,王雪,乌审旗,173000,38.61517031,108.842254
1129,1001497,（内蒙办）内蒙古乌海市杨海江,1018,内蒙古直营办事处,内蒙古乌海市正远家具城一楼全友家私专卖店,杨海江,乌海市海勃湾区,16000,39.68317701,106.8319991
1130,1002217,（内蒙办）内蒙古杭锦后旗苏高丽,1018,内蒙古直营办事处,内蒙古巴彦淖尔市杭锦后旗陕坝镇昌恒家具城二楼,苏高丽,,,40.89726548,107.1538501
1131,1003111,（内蒙办）内蒙古磴口县苏飞,1018,内蒙古直营办事处,内蒙古自治区巴彦淖尔市磴口县团结路春城电器二楼,苏飞,,,40.33313225,107.0151393
1132,1003860,广西省灵山县刘金果,1019,广西直营办事处,广西省钦州市灵山县钟秀路与友谊路口锦绣荔城8栋9栋1楼二楼,刘金果,,,22.42747237,109.2983262
1133,1003891,广西省平南县邓凯明,1019,广西直营办事处,广西省贵港市平南县商业大道大将商贸城,邓凯明,,,23.56075005,110.3999174
1134,1003785,广西省百色市卢相杰,1019,广西直营办事处,广西省百色市右江区建华路宏缘汽修厂内,卢相杰,,,23.89698527,106.6024701
1135,1003898,广西省浦北县寨圩镇朱业矿,1019,广西直营办事处,广西浦北县寨圩镇子厄村委会温江村51号,赵业矿,,,22.5638853,109.6367292
1136,1003643,广西省防城港市龙望香,1019,广西直营办事处,广西省防城港市防城区群星大道8号,龙望香,,,21.75151431,108.3716397
1137,1003175,广西省宁明县周洪昌,1019,广西直营办事处,广西省宁明县德华街文化中心对面苏宁电器2-3楼,周洪昌,,,22.13693074,107.0777981
1138,1003223,广西省武鸣县李丹,1019,广西直营办事处,广西省南宁市武鸣县兴武大道176号,李丹,,,23.16173858,108.2937453
1139,1003249,广西省罗城仫佬族自治县黎胜钦,1019,广西直营办事处,广西省罗城县东门镇白马路科委门面,黎胜钦,,,24.78337558,108.9085792
1140,1003319,快一步装饰工程有限公司广西省桂林市易建华,1019,广西直营办事处,广西省桂林市凯风路储运公司15号仓库,易建华,,,25.23257299,110.2977624
1141,1003676,广西省来宾市王志芬,1019,广西直营办事处,广西省来宾市疏港路桂中国际商贸城B1栋全友家居,王志芬,,,23.74116593,109.2318165
1142,1003878,广西省昭平县谢荣辉,1019,广西直营办事处,广西省昭平县永利新城全友家居店,谢荣辉,,,24.10807286,110.9769077
1143,1003804,广西省柳江县饶辉周,1019,广西直营办事处,广西省柳州市柳江县基隆下屯综合市场二楼（基隆加油站对面）,饶辉周,,,24.26406843,109.3866668
1144,1003883,广西省融安县曾广奎,1019,广西直营办事处,广西省柳州市融安县长安镇桔香北路80号,曾广奎,,,25.22322799,109.4125151
1145,1003881,广西省桂平市李琦,1019,广西直营办事处,广西省桂平市郁江东路现代人家二号楼二层,李琦,,,23.37412276,110.0863108
1146,1003924,广西省灵山县陆屋镇李东霞,1019,广西直营办事处,广西灵山县陆屋镇陆阳路陆屋中学旁,李东霞,,,22.28398369,108.9575156
1147,1003773,广西省桂林市周分明,1019,广西直营办事处,广西省桂林市叠彩环城北路与芦笛路交叉口(原百纺商城),周分明,,,25.30347131,110.2989479
1148,1002663,广西省梧州市曾光明,1019,广西直营办事处,广西省梧州市西江四路深冲8号利固五金厂,曾光明,,,23.47809774,111.3356494
1149,1002754,广西省玉林市曾光明,1019,广西直营办事处,广西省玉林人人民中路91号金茂白马大厦3楼,曾光明,,,22.63340854,110.1566626
1150,1003382,广西省扶绥县邓若江,1019,广西直营办事处,广西省扶绥县东区阳光家园摩托车专业市场二楼,邓若江,,,22.64494365,107.9205909
1151,1003488,广西省乐业县邓国文,1019,广西直营办事处,广西省百色市乐业县同乐路45号,邓国文,,,24.82966424,106.5178987
1152,1003540,广西省横县峦城镇莫辉剑,1019,广西直营办事处,广西省横县峦城镇商贸城大国美电器城,莫辉剑,,,22.80316824,108.9312986
1153,1003450,【定制销售本部】广西省桂平市李琦,1019,广西直营办事处,广西省桂平市南门桥头（现代人家二号楼）全友家居,李琦,,,23.37412276,110.0863108
1154,1003592,广西省南宁市青秀区卢锦锋,1019,广西直营办事处,广西南宁市青秀区桂春路10号柏图家居,卢锦锋,,,22.81371964,108.3706897
1155,1003594,广西省南宁市朝阳区卢锦锋,1019,广西直营办事处,广西省南宁市朝阳路青云街18号万达广场A座4楼,卢锦锋,,,22.81987767,108.3288668
1156,1003610,广西省钟山县刘杰,1019,广西直营办事处,广西省钟山县泰兴购物城二楼全友家私,刘杰,,,24.53798309,111.3082649
1157,1003628,广西省钦州市胡祥生,1019,广西直营办事处,广西省钦州市北部湾建材城,胡祥生,,,21.53475685,108.8644136
1158,1003512,广西省南宁市和美空间装饰工程有限公司易建华,1019,广西直营办事处,南宁市安吉高速路口往武鸣方向1000米处（便店站旁）,胡振国,,,23.25806572,108.2601393
